id,activity,api,cputime,day,filesize,language,latency,memory,platform,time
644,upload,multicloud,6.36,6/24/16,155,java,1102,110060,azure,00:01:22
645,upload,multicloud,3.42,6/24/16,155,java,852,208156,aws,00:01:22
646,upload,native,1.98,6/24/16,155,java,155,59352,azure,00:01:23
647,upload,native,1.87,6/24/16,155,java,73,59320,azure,00:01:24
648,upload,multicloud,3.37,6/24/16,155,java,848,204016,aws,00:01:25
649,upload,native,1.69,6/24/16,155,java,88,58892,azure,00:01:26
650,upload,multicloud,6.4,6/24/16,155,java,1019,110296,azure,00:01:26
651,upload,native,1.95,6/24/16,155,java,61,59148,azure,00:01:27
652,upload,multicloud,3.54,6/24/16,155,java,901,213512,aws,00:01:27
653,upload,native,1.87,6/24/16,155,java,69,58840,azure,00:01:28
654,upload,multicloud,3.52,6/24/16,155,java,915,212872,aws,00:01:29
655,upload,native,1.68,6/24/16,155,java,56,58808,azure,00:01:29
656,upload,multicloud,6.93,6/24/16,155,java,1069,97900,azure,00:01:30
657,upload,native,1.83,6/24/16,155,java,128,58624,azure,00:01:31
658,upload,multicloud,3.6,6/24/16,155,java,998,208600,aws,00:01:32
659,upload,native,1.76,6/24/16,155,java,95,58672,azure,00:01:32
660,upload,native,1.73,6/24/16,155,java,70,59256,azure,00:01:34
661,upload,multicloud,6.83,6/24/16,155,java,1109,110260,azure,00:01:34
662,upload,multicloud,3.52,6/24/16,155,java,965,212356,aws,00:01:34
663,upload,native,1.94,6/24/16,155,java,76,58828,azure,00:01:35
664,upload,native,1.91,6/24/16,155,java,122,65980,azure,00:01:36
665,upload,multicloud,3.41,6/24/16,155,java,914,208264,aws,00:01:37
666,upload,native,1.87,6/24/16,155,java,93,66964,azure,00:01:38
667,upload,multicloud,6.08,6/24/16,155,java,866,105196,azure,00:01:38
668,upload,multicloud,3.37,6/24/16,155,java,899,208192,aws,00:01:39
669,upload,native,1.8,6/24/16,155,java,71,59184,azure,00:01:39
670,upload,native,1.78,6/24/16,155,java,70,58980,azure,00:01:41
671,upload,multicloud,3.3,6/24/16,155,java,887,204736,aws,00:01:41
672,upload,multicloud,5.89,6/24/16,155,java,905,102692,azure,00:01:41
673,upload,native,1.99,6/24/16,155,java,87,59132,azure,00:01:42
674,upload,native,1.88,6/24/16,155,java,75,58716,azure,00:01:43
675,upload,multicloud,3.48,6/24/16,155,java,791,204992,aws,00:01:43
676,upload,native,1.82,6/24/16,155,java,527,59568,azure,00:01:45
677,upload,multicloud,6.3,6/24/16,155,java,974,101560,azure,00:01:45
678,upload,multicloud,3.52,6/24/16,155,java,930,211140,aws,00:01:46
679,upload,native,1.85,6/24/16,155,java,72,58976,azure,00:01:46
680,upload,native,1.72,6/24/16,155,java,64,58940,azure,00:01:48
681,upload,multicloud,3.37,6/24/16,155,java,887,210120,aws,00:01:48
682,upload,native,1.83,6/24/16,155,java,71,59336,azure,00:01:49
683,upload,multicloud,6.68,6/24/16,155,java,996,105248,azure,00:01:49
684,upload,multicloud,3.47,6/24/16,155,java,866,210996,aws,00:01:50
685,upload,native,1.72,6/24/16,155,java,78,59024,azure,00:01:50
686,upload,native,1.82,6/24/16,155,java,76,58812,azure,00:01:52
687,upload,multicloud,3.35,6/24/16,155,java,847,204996,aws,00:01:53
688,upload,native,1.92,6/24/16,155,java,119,59148,azure,00:01:53
689,upload,multicloud,5.94,6/24/16,155,java,1004,102876,azure,00:01:53
690,upload,native,2.03,6/24/16,155,java,73,59204,azure,00:01:54
691,upload,multicloud,3.34,6/24/16,155,java,834,209496,aws,00:01:55
692,upload,native,1.85,6/24/16,155,java,142,60348,azure,00:01:56
693,upload,multicloud,6.43,6/24/16,155,java,952,103688,azure,00:01:57
694,upload,multicloud,3.54,6/24/16,155,java,977,217356,aws,00:01:57
695,upload,native,2.01,6/24/16,155,java,132,59288,azure,00:01:57
696,upload,native,1.97,6/24/16,155,java,82,65360,azure,00:01:59
697,upload,multicloud,3.55,6/24/16,155,java,891,215548,aws,00:01:59
698,upload,native,1.69,6/24/16,155,java,74,58744,azure,00:02:00
699,upload,native,1.85,6/24/16,155,java,92,59260,azure,00:02:01
700,upload,multicloud,6.77,6/24/16,155,java,1068,103560,azure,00:02:01
701,upload,multicloud,3.55,6/24/16,155,java,877,208808,aws,00:02:02
702,upload,native,2,6/24/16,155,java,65,59344,azure,00:02:03
703,upload,native,1.71,6/24/16,155,java,67,59124,azure,00:02:04
704,upload,multicloud,3.54,6/24/16,155,java,1090,208428,aws,00:02:04
705,upload,multicloud,6.24,6/24/16,155,java,1028,106832,azure,00:02:05
706,upload,native,1.84,6/24/16,155,java,68,58988,azure,00:02:05
707,upload,native,1.8,6/24/16,155,java,75,59212,azure,00:02:07
708,upload,multicloud,3.63,6/24/16,155,java,916,212908,aws,00:02:07
709,upload,native,1.77,6/24/16,155,java,82,58452,azure,00:02:08
710,upload,multicloud,6.04,6/24/16,155,java,1025,103524,azure,00:02:09
711,upload,native,1.87,6/24/16,155,java,72,58988,azure,00:02:09
712,upload,multicloud,3.33,6/24/16,155,java,1774,204148,aws,00:02:10
713,upload,native,2.04,6/24/16,155,java,94,66700,azure,00:02:11
714,upload,native,1.71,6/24/16,155,java,74,59160,azure,00:02:12
715,upload,multicloud,3.63,6/24/16,155,java,959,211128,aws,00:02:12
716,upload,native,1.82,6/24/16,155,java,66,59072,azure,00:02:13
717,upload,multicloud,6.38,6/24/16,155,java,1252,106648,azure,00:02:13
718,upload,native,1.85,6/24/16,155,java,72,59020,azure,00:02:14
719,upload,multicloud,3.53,6/24/16,155,java,885,210788,aws,00:02:15
720,upload,native,2.2,6/24/16,155,java,82,66240,azure,00:02:16
721,upload,multicloud,3.54,6/24/16,155,java,940,216996,aws,00:02:17
722,upload,native,2.18,6/24/16,155,java,116,65488,azure,00:02:17
723,upload,multicloud,7.16,6/24/16,155,java,1252,109928,azure,00:02:18
724,upload,native,1.86,6/24/16,155,java,85,58712,azure,00:02:19
725,upload,multicloud,3.48,6/24/16,155,java,965,213212,aws,00:02:19
726,upload,native,1.89,6/24/16,155,java,101,58792,azure,00:02:20
727,upload,multicloud,3.51,6/24/16,155,java,944,214928,aws,00:02:22
728,upload,multicloud,7.08,6/24/16,155,java,1251,107296,azure,00:02:22
729,upload,multicloud,3.45,6/24/16,155,java,839,214944,aws,00:02:24
730,upload,multicloud,6.93,6/24/16,155,java,1207,96300,azure,00:02:26
731,upload,multicloud,3.48,6/24/16,155,java,857,208944,aws,00:02:26
732,upload,multicloud,3.56,6/24/16,155,java,888,213788,aws,00:02:29
733,upload,multicloud,6.18,6/24/16,155,java,1088,91428,azure,00:02:30
734,upload,multicloud,3.52,6/24/16,155,java,901,217036,aws,00:02:31
735,upload,multicloud,3.48,6/24/16,155,java,884,209756,aws,00:02:33
736,upload,multicloud,6.46,6/24/16,155,java,1021,107612,azure,00:02:34
737,upload,multicloud,3.35,6/24/16,155,java,996,210460,aws,00:02:36
738,upload,multicloud,6.52,6/24/16,155,java,966,104428,azure,00:02:38
739,upload,multicloud,3.54,6/24/16,155,java,971,211472,aws,00:02:38
740,upload,multicloud,3.49,6/24/16,155,java,920,213612,aws,00:02:40
741,upload,multicloud,6.28,6/24/16,155,java,943,106280,azure,00:02:42
742,upload,multicloud,3.54,6/24/16,155,java,849,210952,aws,00:02:43
743,upload,multicloud,3.49,6/24/16,155,java,855,216908,aws,00:02:45
744,upload,multicloud,6.94,6/24/16,155,java,1137,109508,azure,00:02:46
745,upload,multicloud,3.6,6/24/16,155,java,978,210560,aws,00:02:47
746,upload,multicloud,3.39,6/24/16,155,java,810,211908,aws,00:02:50
747,upload,multicloud,6.91,6/24/16,155,java,1140,111344,azure,00:02:50
748,upload,multicloud,3.6,6/24/16,155,java,946,208264,aws,00:02:52
749,upload,multicloud,3.59,6/24/16,155,java,781,215944,aws,00:02:54
750,upload,multicloud,6.93,6/24/16,155,java,1182,109148,azure,00:02:54
751,upload,multicloud,6.66,6/24/16,155,java,954,106748,azure,00:02:58
752,upload,multicloud,6.31,6/24/16,155,java,1004,103280,azure,00:03:02
753,upload,multicloud,6.16,6/24/16,155,java,946,104772,azure,00:03:06
754,upload,multicloud,6.82,6/24/16,155,java,992,105992,azure,00:03:11
755,upload,multicloud,6.96,6/24/16,155,java,1257,110328,azure,00:03:15
756,upload,multicloud,6.78,6/24/16,155,java,1096,101592,azure,00:03:19
757,upload,multicloud,6.53,6/24/16,155,java,1081,106200,azure,00:03:23
758,upload,multicloud,7.02,6/24/16,155,java,1191,109644,azure,00:03:27
759,upload,multicloud,7.04,6/24/16,155,java,1135,90912,azure,00:03:31
760,upload,multicloud,6.05,6/24/16,155,java,967,106544,azure,00:03:35
761,upload,multicloud,6.88,6/24/16,155,java,1192,107756,azure,00:03:39
762,upload,multicloud,7.13,6/24/16,155,java,1149,110944,azure,00:03:44
763,upload,multicloud,6.76,6/24/16,155,java,1004,107484,azure,00:03:48
764,upload,multicloud,6.56,6/24/16,155,java,971,90916,azure,00:03:52
765,upload,multicloud,6.49,6/24/16,155,java,1062,106504,azure,00:03:56
766,upload,multicloud,7.43,6/24/16,155,java,1277,109572,azure,00:04:01
767,upload,multicloud,6.72,6/24/16,155,java,1165,109624,azure,00:04:05
768,upload,multicloud,6.49,6/24/16,155,java,1222,103284,azure,00:04:09
769,upload,multicloud,6.71,6/24/16,155,java,1190,110372,azure,00:04:13
770,upload,multicloud,6.8,6/24/16,155,java,1094,105296,azure,00:04:17
771,upload,multicloud,6.57,6/24/16,155,java,1161,108192,azure,00:04:21
772,upload,multicloud,6.71,6/24/16,155,java,1104,108916,azure,00:04:25
773,upload,multicloud,6.81,6/24/16,155,java,1125,105476,azure,00:04:30
774,upload,multicloud,6.23,6/24/16,155,java,969,106544,azure,00:04:34
775,upload,multicloud,6.83,6/24/16,155,java,1128,106724,azure,00:04:38
776,upload,multicloud,6.26,6/24/16,155,java,962,92304,azure,00:04:41
777,upload,multicloud,6.59,6/24/16,155,java,993,101920,azure,00:04:46
778,upload,multicloud,6.38,6/24/16,155,java,1106,106100,azure,00:04:49
779,upload,multicloud,6.65,6/24/16,155,java,1261,106340,azure,00:04:54
780,upload,multicloud,6.48,6/24/16,155,java,1085,106700,azure,00:04:58
781,upload,multicloud,7.07,6/24/16,155,java,1084,101212,azure,00:05:02
782,upload,multicloud,6.26,6/24/16,155,java,938,102424,azure,00:05:06
783,upload,multicloud,6.77,6/24/16,155,java,1208,106856,azure,00:05:10
784,upload,multicloud,6.42,6/24/16,155,java,1078,107172,azure,00:05:14
785,upload,multicloud,6.46,6/24/16,155,java,1086,106424,azure,00:05:18
786,upload,multicloud,6.32,6/24/16,155,java,1062,102384,azure,00:05:22
787,upload,multicloud,6.48,6/24/16,155,java,1139,106244,azure,00:05:26
788,upload,multicloud,7.5,6/24/16,155,java,1314,107716,azure,00:05:30
789,upload,multicloud,6.22,6/24/16,155,java,1061,104000,azure,00:05:34
790,upload,multicloud,6.51,6/24/16,155,java,1213,105896,azure,00:05:38
791,upload,multicloud,6.26,6/24/16,155,java,1015,107004,azure,00:05:42
792,upload,multicloud,6.78,6/24/16,155,java,982,104428,azure,00:05:47
793,upload,multicloud,6,6/24/16,155,java,981,107000,azure,00:05:50
794,upload,multicloud,6.57,6/24/16,155,java,1047,104268,azure,00:05:54
795,upload,multicloud,6.24,6/24/16,155,java,1099,101984,azure,00:05:58
796,upload,multicloud,6.55,6/24/16,155,java,1115,106928,azure,00:06:02
797,upload,multicloud,6.46,6/24/16,155,java,924,104564,azure,00:06:06
798,upload,multicloud,6.11,6/24/16,155,java,1028,101680,azure,00:06:10
799,upload,multicloud,7.4,6/24/16,155,java,1218,106060,azure,00:06:15
800,upload,multicloud,6.79,6/24/16,155,java,1094,110380,azure,00:06:19
801,upload,multicloud,6.27,6/24/16,155,java,1030,104348,azure,00:06:23
802,upload,multicloud,6.35,6/24/16,155,java,1005,105884,azure,00:06:27
803,upload,multicloud,7.26,6/24/16,155,java,1276,110028,azure,00:06:31
804,upload,multicloud,6.69,6/24/16,155,java,1058,101696,azure,00:06:35
805,upload,multicloud,7.12,6/24/16,155,java,1295,110784,azure,00:06:39
806,upload,multicloud,6.48,6/24/16,155,java,1173,107396,azure,00:06:43
807,upload,multicloud,6.62,6/24/16,155,java,1122,109976,azure,00:06:48
808,upload,multicloud,6.62,6/24/16,155,java,1135,110644,azure,00:06:52
809,download,multicloud,0.07,6/24/16,155,python,177.9258251,12296,aws,00:58:47
810,download,multicloud,0.07,6/24/16,155,python,102.7028561,12288,aws,00:58:47
811,download,multicloud,0.07,6/24/16,155,python,111.3631725,12288,aws,00:58:48
812,download,multicloud,0.08,6/24/16,155,python,98.45209122,12292,aws,00:58:48
813,download,multicloud,0.07,6/24/16,155,python,67.69800186,12284,aws,00:58:48
814,download,multicloud,0.07,6/24/16,155,python,80.94596863,12284,aws,00:58:49
815,download,multicloud,0.08,6/24/16,155,python,82.27682114,12288,aws,00:58:49
816,download,multicloud,0.07,6/24/16,155,python,83.5878849,12284,aws,00:58:49
817,download,multicloud,0.07,6/24/16,155,python,88.49596977,12292,aws,00:58:50
818,download,multicloud,0.07,6/24/16,155,python,74.39780235,12288,aws,00:58:50
819,download,native,1.8,6/24/16,155,java,467,72856,aws,00:58:50
820,download,multicloud,0.07,6/24/16,155,python,89.90097046,12284,aws,00:58:50
821,download,multicloud,0.07,6/24/16,155,python,95.93009949,12288,aws,00:58:51
822,download,multicloud,0.07,6/24/16,155,python,82.14116097,12288,aws,00:58:51
823,download,multicloud,0.07,6/24/16,155,python,88.46998215,12284,aws,00:58:51
824,download,native,1.82,6/24/16,155,java,455,74892,aws,00:58:52
825,download,multicloud,0.07,6/24/16,155,python,84.62500572,12288,aws,00:58:52
826,download,multicloud,0.07,6/24/16,155,python,283.0700874,12288,aws,00:58:52
827,download,multicloud,0.07,6/24/16,155,python,74.46908951,12292,aws,00:58:53
828,download,native,1.74,6/24/16,155,java,387,72648,aws,00:58:53
829,download,multicloud,0.07,6/24/16,155,python,105.5879593,12292,aws,00:58:53
830,download,multicloud,0.07,6/24/16,155,python,78.26113701,12288,aws,00:58:53
831,download,multicloud,0.07,6/24/16,155,python,76.97606087,12292,aws,00:58:54
832,download,multicloud,0.07,6/24/16,155,python,69.47183609,12292,aws,00:58:54
833,download,native,1.82,6/24/16,155,java,412,75968,aws,00:58:54
834,download,multicloud,0.07,6/24/16,155,python,96.76098824,12292,aws,00:58:54
835,download,multicloud,0.07,6/24/16,155,python,111.9439602,12284,aws,00:58:54
836,download,multicloud,0.07,6/24/16,155,python,149.0540504,12288,aws,00:58:55
837,download,multicloud,0.07,6/24/16,155,python,107.1968079,12292,aws,00:58:55
838,download,native,1.77,6/24/16,155,java,393,74928,aws,00:58:55
839,download,multicloud,0.08,6/24/16,155,python,95.9379673,12288,aws,00:58:56
840,download,multicloud,0.07,6/24/16,155,python,101.0138988,12292,aws,00:58:56
841,download,multicloud,0.08,6/24/16,155,python,109.607935,12292,aws,00:58:56
842,download,native,1.84,6/24/16,155,java,409,74284,aws,00:58:57
843,download,multicloud,0.07,6/24/16,155,python,89.58601952,12288,aws,00:58:57
844,download,multicloud,0.07,6/24/16,155,python,99.58386421,12288,aws,00:58:57
845,download,native,0.2,6/24/16,155,python,114.6469116,24980,aws,00:58:57
846,download,multicloud,0.07,6/24/16,155,python,88.01388741,12288,aws,00:58:57
847,download,multicloud,0.07,6/24/16,155,python,89.45083618,12292,aws,00:58:58
848,download,native,0.19,6/24/16,155,python,84.32912827,24984,aws,00:58:58
849,download,native,1.82,6/24/16,155,java,428,74728,aws,00:58:58
850,download,multicloud,0.07,6/24/16,155,python,140.0148869,12284,aws,00:58:58
851,download,native,0.2,6/24/16,155,python,73.29297066,24984,aws,00:58:58
852,download,multicloud,0.07,6/24/16,155,python,85.55984497,12288,aws,00:58:58
853,download,native,0.2,6/24/16,155,python,65.89794159,24980,aws,00:58:59
854,download,multicloud,0.07,6/24/16,155,python,89.02192116,12292,aws,00:58:59
855,download,native,0.19,6/24/16,155,python,68.29094887,24984,aws,00:58:59
856,download,multicloud,0.07,6/24/16,155,python,94.42901611,12288,aws,00:58:59
857,download,native,1.8,6/24/16,155,java,445,74744,aws,00:58:59
858,download,multicloud,0.07,6/24/16,155,python,132.6880455,12284,aws,00:58:59
859,download,native,0.19,6/24/16,155,python,96.72904015,24980,aws,00:58:59
860,download,multicloud,0.07,6/24/16,155,python,120.3229427,12288,aws,00:59:00
861,download,native,0.2,6/24/16,155,python,75.87599754,24980,aws,00:59:00
862,download,multicloud,0.08,6/24/16,155,python,129.8141479,12288,aws,00:59:00
863,download,native,0.2,6/24/16,155,python,62.05511093,24980,aws,00:59:00
864,download,multicloud,0.08,6/24/16,155,python,104.3391228,12288,aws,00:59:00
865,download,native,1.81,6/24/16,155,java,415,75228,aws,00:59:00
866,download,native,0.19,6/24/16,155,python,59.87095833,24984,aws,00:59:01
867,download,multicloud,0.07,6/24/16,155,python,132.0519447,12288,aws,00:59:01
868,download,native,0.2,6/24/16,155,python,67.93618202,24984,aws,00:59:01
869,download,multicloud,0.08,6/24/16,155,python,115.5209541,12288,aws,00:59:01
870,download,multicloud,0.07,6/24/16,155,python,132.5879097,12288,aws,00:59:02
871,download,native,0.19,6/24/16,155,python,72.82209396,24984,aws,00:59:02
872,download,native,1.74,6/24/16,155,java,389,73056,aws,00:59:02
873,download,multicloud,0.07,6/24/16,155,python,108.5801125,12292,aws,00:59:02
874,download,native,0.2,6/24/16,155,python,68.44997406,24980,aws,00:59:02
875,download,multicloud,0.08,6/24/16,155,python,101.4780998,12288,aws,00:59:02
876,download,native,0.2,6/24/16,155,python,75.05106926,24984,aws,00:59:02
877,download,multicloud,0.08,6/24/16,155,python,107.6841354,12288,aws,00:59:03
878,download,multicloud,3.57,6/24/16,155,java,1043,213324,aws,00:59:03
879,download,native,1.72,6/24/16,155,java,418,73516,aws,00:59:03
880,download,native,0.2,6/24/16,155,python,113.5239601,24988,aws,00:59:03
881,download,multicloud,0.07,6/24/16,155,python,103.4851074,12288,aws,00:59:03
882,download,multicloud,0.08,6/24/16,155,python,123.1338978,12288,aws,00:59:03
883,download,native,0.2,6/24/16,155,python,70.25408745,24980,aws,00:59:03
884,download,multicloud,0.07,6/24/16,155,python,101.0141373,12284,aws,00:59:04
885,download,native,0.19,6/24/16,155,python,95.15190125,24984,aws,00:59:04
886,download,multicloud,0.08,6/24/16,155,python,106.6849232,12288,aws,00:59:04
887,download,native,1.83,6/24/16,155,java,404,74548,aws,00:59:04
888,download,native,0.2,6/24/16,155,python,61.87701225,24984,aws,00:59:04
889,download,multicloud,0.08,6/24/16,155,python,105.3619385,12288,aws,00:59:04
890,download,native,0.2,6/24/16,155,python,70.27077675,24988,aws,00:59:05
891,download,multicloud,0.07,6/24/16,155,python,112.8189564,12292,aws,00:59:05
892,download,native,0.2,6/24/16,155,python,69.48184967,24984,aws,00:59:05
893,download,multicloud,3.46,6/24/16,155,java,1225,203636,aws,00:59:05
894,download,multicloud,0.08,6/24/16,155,python,100.8751392,12292,aws,00:59:05
895,download,native,1.81,6/24/16,155,java,410,75236,aws,00:59:05
896,download,native,0.2,6/24/16,155,python,68.47119331,24980,aws,00:59:06
897,download,multicloud,0.07,6/24/16,155,python,110.3880405,12292,aws,00:59:06
898,download,native,0.19,6/24/16,155,python,65.93894959,24980,aws,00:59:06
899,download,multicloud,0.07,6/24/16,155,python,126.0039806,12288,aws,00:59:06
900,download,native,0.2,6/24/16,155,python,67.27385521,24980,aws,00:59:06
901,download,multicloud,0.07,6/24/16,155,python,106.0922146,12296,aws,00:59:07
902,download,native,1.83,6/24/16,155,java,406,77704,aws,00:59:07
903,download,native,0.2,6/24/16,155,python,56.13303185,24984,aws,00:59:07
904,download,multicloud,0.07,6/24/16,155,python,104.1190624,12284,aws,00:59:07
905,download,multicloud,0.07,6/24/16,155,python,100.8369923,12292,aws,00:59:07
906,download,native,0.2,6/24/16,155,python,117.8910732,24980,aws,00:59:07
907,download,multicloud,3.5,6/24/16,155,java,818,204624,aws,00:59:08
908,download,multicloud,0.07,6/24/16,155,python,103.2660007,12296,aws,00:59:08
909,download,native,0.2,6/24/16,155,python,74.4740963,24984,aws,00:59:08
910,download,multicloud,0.07,6/24/16,155,python,93.46389771,12288,aws,00:59:08
911,download,native,1.75,6/24/16,155,java,392,71740,aws,00:59:08
912,download,native,0.2,6/24/16,155,python,75.48117638,24980,aws,00:59:08
913,download,multicloud,0.07,6/24/16,155,python,105.6480408,12292,aws,00:59:08
914,download,native,0.19,6/24/16,155,python,58.15911293,24980,aws,00:59:09
